timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2023-06-09T00:00:00.000Z";"2023-06-09T23:59:59.999Z";"2023-06-09T13:25:00.000Z";"2023-06-09T20:10:00.000Z";"2790";1711.9473890917;1723.0247947886;1701.6270720444;1711.9964472206;4275822324.2082186;205173394153.51852;"2023-06-09T23:59:59.999Z"
"2023-06-08T00:00:00.000Z";"2023-06-08T23:59:59.999Z";"2023-06-08T15:54:00.000Z";"2023-06-08T03:33:00.000Z";"2790";1711.5108437217;1727.1715652226;1709.1344124131;1712.0664919691;4236522545.8805366;207324873668.08554;"2023-06-08T23:59:59.999Z"
"2023-06-07T00:00:00.000Z";"2023-06-07T23:59:59.999Z";"2023-06-07T00:47:00.000Z";"2023-06-07T22:00:00.000Z";"2790";1761.3158403823;1769.5827672652;1703.350388371;1711.7400164512;7402693667.3237295;205924487251.59537;"2023-06-07T23:59:59.999Z"
"2023-06-06T00:00:00.000Z";"2023-06-06T23:59:59.999Z";"2023-06-06T19:55:00.000Z";"2023-06-06T12:15:00.000Z";"2790";1690.355223953;1773.3644827633;1681.5919823613;1761.8142238653;8126421425.352728;211534768289.534;"2023-06-06T23:59:59.999Z"
"2023-06-05T00:00:00.000Z";"2023-06-05T23:59:59.999Z";"2023-06-05T00:30:00.000Z";"2023-06-05T16:04:00.000Z";"2790";1767.2664012792;1768.0267755413;1661.3966499226;1691.6570321441;8644223729.977394;203654832318.9056;"2023-06-05T23:59:59.999Z"
"2023-06-04T00:00:00.000Z";"2023-06-04T23:59:59.999Z";"2023-06-04T13:55:00.000Z";"2023-06-04T01:08:00.000Z";"2790";1766.3644930573;1782.8488330602;1760.0674852548;1767.4127691383;3497489652.082369;212169313339.44666;"2023-06-04T23:59:59.999Z"
"2023-06-03T00:00:00.000Z";"2023-06-03T23:59:59.999Z";"2023-06-03T00:22:00.000Z";"2023-06-03T21:13:00.000Z";"2790";1780.3865969253;1781.6947297048;1759.9121735898;1766.3778544383;3241021118.5378213;212383464656.68744;"2023-06-03T23:59:59.999Z"
"2023-06-02T00:00:00.000Z";"2023-06-02T23:59:59.999Z";"2023-06-02T19:40:00.000Z";"2023-06-02T00:39:00.000Z";"2790";1730.8323466145;1783.693848627;1721.0919190517;1780.2333443163;5666903678.623482;213130023074.41965;"2023-06-02T23:59:59.999Z"
"2023-06-01T00:00:00.000Z";"2023-06-01T23:59:59.999Z";"2023-06-01T00:29:00.000Z";"2023-06-01T03:05:00.000Z";"2790";1752.3913618134;1765.4669479772;1726.9795850844;1730.4525605596;5274271432.853726;209400199205.36075;"2023-06-01T23:59:59.999Z"
"2023-05-31T00:00:00.000Z";"2023-05-31T23:59:59.999Z";"2023-05-31T01:27:00.000Z";"2023-05-31T14:20:00.000Z";"2790";1771.6353693836;1776.9984648523;1736.8611225677;1752.5387267062;5576973227.891223;210014619117.11246;"2023-05-31T23:59:59.999Z"
"2023-05-30T00:00:00.000Z";"2023-05-30T23:59:59.999Z";"2023-05-30T10:38:00.000Z";"2023-05-30T00:37:00.000Z";"2790";1768.1490256395;1786.786419802;1758.1312041704;1771.4031701209;5009452757.835696;213513656037.59583;"2023-05-30T23:59:59.999Z"
"2023-05-29T00:00:00.000Z";"2023-05-29T23:59:59.999Z";"2023-05-29T00:25:00.000Z";"2023-05-29T17:08:00.000Z";"2790";1780.8476351546;1797.1049298356;1754.0324689859;1767.8282530615;5488777205.111724;212335350637.40707;"2023-05-29T23:59:59.999Z"
"2023-05-28T00:00:00.000Z";"2023-05-28T23:59:59.999Z";"2023-05-28T23:47:00.000Z";"2023-05-28T00:19:00.000Z";"2790";1706.3092811238;1786.540261976;1701.0616689356;1782.0077109075;5926203101.370346;214138116591.29147;"2023-05-28T23:59:59.999Z"
"2023-05-27T00:00:00.000Z";"2023-05-27T23:59:59.999Z";"2023-05-27T03:50:00.000Z";"2023-05-27T13:58:00.000Z";"2790";1703.9582412631;1711.0486012323;1693.6300064066;1706.3275955907;2997516980.8205075;205197450473.31482;"2023-05-27T23:59:59.999Z"
"2023-05-26T00:00:00.000Z";"2023-05-26T23:59:59.999Z";"2023-05-26T20:16:00.000Z";"2023-05-26T01:48:00.000Z";"2790";1683.8172964724;1713.1537373556;1676.4740999425;1704.0645384097;5083378378.9122925;205067879331.65503;"2023-05-26T23:59:59.999Z"
"2023-05-25T00:00:00.000Z";"2023-05-25T23:59:59.999Z";"2023-05-25T19:12:00.000Z";"2023-05-25T01:29:00.000Z";"2790";1673.2548481131;1693.8436444343;1640.9029402767;1684.1565549799;5877060124.150302;201908781953.15457;"2023-05-25T23:59:59.999Z"
"2023-05-24T00:00:00.000Z";"2023-05-24T23:59:59.999Z";"2023-05-24T00:00:00.000Z";"2023-05-24T14:07:00.000Z";"2790";1721.8211202518;1721.8211202518;1653.6196021888;1673.5367845212;6594277320.332706;201018479975.80902;"2023-05-24T23:59:59.999Z"
"2023-05-23T00:00:00.000Z";"2023-05-23T23:59:59.999Z";"2023-05-23T03:21:00.000Z";"2023-05-23T01:03:00.000Z";"2790";1681.5166456739;1729.9713366911;1679.3252971206;1721.8981153234;6308802784.995595;206301693527.5701;"2023-05-23T23:59:59.999Z"
"2023-05-22T00:00:00.000Z";"2023-05-22T23:59:59.999Z";"2023-05-22T13:44:00.000Z";"2023-05-22T02:01:00.000Z";"2790";1668.0835851919;1689.2175695615;1656.6216085567;1681.428729958;4191222538.046232;202030329086.94904;"2023-05-22T23:59:59.999Z"
"2023-05-21T00:00:00.000Z";"2023-05-21T23:59:59.999Z";"2023-05-21T00:51:00.000Z";"2023-05-21T21:08:00.000Z";"2790";1682.5866233429;1689.7822803825;1665.3648472855;1667.7659470106;3130823968.4266634;200631333980.1041;"2023-05-21T23:59:59.999Z"
"2023-05-20T00:00:00.000Z";"2023-05-20T23:59:59.999Z";"2023-05-20T18:01:00.000Z";"2023-05-20T00:54:00.000Z";"2790";1675.6303073516;1690.7876895779;1671.2679957742;1682.9008378832;2728363195.222449;202390037051.38065;"2023-05-20T23:59:59.999Z"
"2023-05-19T00:00:00.000Z";"2023-05-19T23:59:59.999Z";"2023-05-19T15:22:00.000Z";"2023-05-19T01:49:00.000Z";"2790";1671.5334864545;1691.4375014108;1670.075435435;1675.4671134283;4451351465.502898;202339178998.37006;"2023-05-19T23:59:59.999Z"
"2023-05-18T00:00:00.000Z";"2023-05-18T23:59:59.999Z";"2023-05-18T07:53:00.000Z";"2023-05-18T17:58:00.000Z";"2790";1681.1676782567;1692.0439818812;1648.0302307742;1672.0815042378;5234421556.554595;199952455764.66696;"2023-05-18T23:59:59.999Z"
"2023-05-17T00:00:00.000Z";"2023-05-17T23:59:59.999Z";"2023-05-17T01:39:00.000Z";"2023-05-17T14:39:00.000Z";"2790";1678.8908007504;1688.546869478;1649.8236439119;1681.069915881;5846593038.826148;201697452001.93927;"2023-05-17T23:59:59.999Z"
"2023-05-16T00:00:00.000Z";"2023-05-16T23:59:59.999Z";"2023-05-16T18:01:00.000Z";"2023-05-16T01:36:00.000Z";"2790";1670.720695447;1684.0570813183;1652.5977778887;1679.0144178096;5145949378.937053;201773152277.606;"2023-05-16T23:59:59.999Z"
"2023-05-15T00:00:00.000Z";"2023-05-15T23:59:59.999Z";"2023-05-15T17:18:00.000Z";"2023-05-15T00:53:00.000Z";"2790";1658.8529856523;1696.9028759635;1647.120084059;1671.3952479793;6218392899.077464;205922723890.9135;"2023-05-15T23:59:59.999Z"
"2023-05-14T00:00:00.000Z";"2023-05-14T23:59:59.999Z";"2023-05-14T15:50:00.000Z";"2023-05-14T20:05:00.000Z";"2790";1642.1563681651;1667.1920801843;1642.1563681651;1659.2715108631;4307393566.622362;202400190248.2846;"2023-05-14T23:59:59.999Z"
"2023-05-13T00:00:00.000Z";"2023-05-13T23:59:59.999Z";"2023-05-13T01:23:00.000Z";"2023-05-13T18:59:00.000Z";"2790";1653.0355962159;1660.0590926563;1634.8455238249;1642.1627325218;4248399372.892081;201684839248.1005;"2023-05-13T23:59:59.999Z"
"2023-05-12T00:00:00.000Z";"2023-05-12T23:59:59.999Z";"2023-05-12T22:14:00.000Z";"2023-05-12T05:53:00.000Z";"2790";1644.9580303413;1656.9822524741;1594.3952676137;1652.7108491032;8290138123.733038;203449614412.32114;"2023-05-12T23:59:59.999Z"
"2023-05-11T00:00:00.000Z";"2023-05-11T23:59:59.999Z";"2023-05-11T00:00:00.000Z";"2023-05-11T17:25:00.000Z";"2790";1677.441679279;1677.441679279;1624.7310722419;1646.0686581312;7605492371.528815;196773824154.68472;"2023-05-11T23:59:59.999Z"
"2023-05-10T00:00:00.000Z";"2023-05-10T23:59:59.999Z";"2023-05-10T13:04:00.000Z";"2023-05-10T17:22:00.000Z";"2790";1685.6391371899;1715.4316622573;1636.9874141375;1677.5599375283;9070709223.517565;202174438359.58804;"2023-05-10T23:59:59.999Z"
"2023-05-09T00:00:00.000Z";"2023-05-09T23:59:59.999Z";"2023-05-09T20:02:00.000Z";"2023-05-09T06:37:00.000Z";"2790";1681.3512046112;1697.1817902914;1666.6971584895;1685.938994491;5573568979.263954;202259190908.73984;"2023-05-09T23:59:59.999Z"
"2023-05-08T00:00:00.000Z";"2023-05-08T23:59:59.999Z";"2023-05-08T00:45:00.000Z";"2023-05-08T18:04:00.000Z";"2790";1699.4134962365;1711.0319759086;1650.9912707754;1681.3530688812;8980557908.372408;201939643675.4046;"2023-05-08T23:59:59.999Z"
"2023-05-07T00:00:00.000Z";"2023-05-07T23:59:59.999Z";"2023-05-07T14:54:00.000Z";"2023-05-07T23:59:00.000Z";"2790";1694.7455367784;1725.1458709799;1694.7455367784;1699.6427011727;6140545314.308988;201072069558.66296;"2023-05-07T23:59:59.999Z"
"2023-05-06T00:00:00.000Z";"2023-05-06T23:59:59.999Z";"2023-05-06T00:37:00.000Z";"2023-05-06T15:02:00.000Z";"2790";1779.9873844061;1799.6832340919;1668.5988889712;1695.0168333631;8584029020.988342;204007511724.17694;"2023-05-06T23:59:59.999Z"
"2023-05-05T00:00:00.000Z";"2023-05-05T23:59:59.999Z";"2023-05-05T23:22:00.000Z";"2023-05-05T00:26:00.000Z";"2790";1703.5496024224;1789.665270087;1703.0569052959;1780.8910991394;8616718224.599533;217856931996.97925;"2023-05-05T23:59:59.999Z"
"2023-05-04T00:00:00.000Z";"2023-05-04T23:59:59.999Z";"2023-05-04T10:38:00.000Z";"2023-05-04T19:16:00.000Z";"2790";1721.0363069161;1733.3810758184;1696.2336864428;1703.3762125605;5942638756.598181;204184656446.79498;"2023-05-04T23:59:59.999Z"
"2023-05-03T00:00:00.000Z";"2023-05-03T23:59:59.999Z";"2023-05-03T22:26:00.000Z";"2023-05-03T13:09:00.000Z";"2790";1698.6942715827;1729.6466441712;1672.2029810311;1720.3749223223;7542692985.686505;208204731059.17566;"2023-05-03T23:59:59.999Z"
"2023-05-02T00:00:00.000Z";"2023-05-02T23:59:59.999Z";"2023-05-02T19:13:00.000Z";"2023-05-02T02:31:00.000Z";"2790";1670.1407746764;1708.188278706;1660.1193901515;1698.8431536932;6871928210.974403;205354364665.11343;"2023-05-02T23:59:59.999Z"
"2023-05-01T00:00:00.000Z";"2023-05-01T23:59:59.999Z";"2023-05-01T01:05:00.000Z";"2023-05-01T21:00:00.000Z";"2790";1697.3268614119;1713.7600251467;1648.3125172049;1669.8909184355;7833936302.6940775;200309091277.49106;"2023-05-01T23:59:59.999Z"
"2023-04-30T00:00:00.000Z";"2023-04-30T23:59:59.999Z";"2023-04-30T15:42:00.000Z";"2023-04-30T23:59:00.000Z";"2790";1715.3361831324;1742.0058323146;1704.6677199417;1704.6677199417;5877006196.325636;203078010264.20697;"2023-04-30T23:59:59.999Z"
"2023-04-29T00:00:00.000Z";"2023-04-29T23:59:59.999Z";"2023-04-29T14:43:00.000Z";"2023-04-29T01:02:00.000Z";"2790";1700.8481932121;1722.7345006563;1696.7370880698;1715.4940630683;4310750474.663388;206548688542.6546;"2023-04-29T23:59:59.999Z"
"2023-04-28T00:00:00.000Z";"2023-04-28T23:59:59.999Z";"2023-04-28T07:50:00.000Z";"2023-04-28T15:14:00.000Z";"2790";1730.4506036687;1748.8804781968;1700.0798955325;1700.8012188236;6971349516.760698;206524716878.33148;"2023-04-28T23:59:59.999Z"
"2023-04-27T00:00:00.000Z";"2023-04-27T23:59:59.999Z";"2023-04-27T18:45:00.000Z";"2023-04-27T00:02:00.000Z";"2790";1690.010758125;1756.9370933953;1686.8010284483;1730.1717159862;12682274805.389715;208069836700.53076;"2023-04-27T23:59:59.999Z"
"2023-04-26T00:00:00.000Z";"2023-04-26T23:59:59.999Z";"2023-04-26T13:01:00.000Z";"2023-04-26T20:03:00.000Z";"2790";1699.6436616083;1775.5094474162;1624.5601400149;1689.9088641116;13075578136.897532;204690786863.4724;"2023-04-26T23:59:59.999Z"
"2023-04-25T00:00:00.000Z";"2023-04-25T23:59:59.999Z";"2023-04-25T22:06:00.000Z";"2023-04-25T14:36:00.000Z";"2790";1666.0657027261;1710.6441728294;1643.5027227904;1700.3418527112;7847597053.138285;203279139882.11655;"2023-04-25T23:59:59.999Z"
"2023-04-24T00:00:00.000Z";"2023-04-24T23:59:59.999Z";"2023-04-24T01:19:00.000Z";"2023-04-24T17:03:00.000Z";"2790";1693.7490772254;1718.2128178408;1642.3061804583;1666.9141643402;7675361964.243713;201825824848.57037;"2023-04-24T23:59:59.999Z"
"2023-04-23T00:00:00.000Z";"2023-04-23T23:59:59.999Z";"2023-04-23T12:32:00.000Z";"2023-04-23T20:05:00.000Z";"2790";1688.9752558124;1696.2371655975;1673.4132081451;1693.7837849519;5954536505.914031;202059083347.35025;"2023-04-23T23:59:59.999Z"
"2023-04-22T00:00:00.000Z";"2023-04-22T23:59:59.999Z";"2023-04-22T17:23:00.000Z";"2023-04-22T10:22:00.000Z";"2790";1666.5492464247;1700.3393429574;1663.4516592432;1689.0266834174;6281838665.012299;203382770251.79156;"2023-04-22T23:59:59.999Z"
"2023-04-21T00:00:00.000Z";"2023-04-21T23:59:59.999Z";"2023-04-21T00:49:00.000Z";"2023-04-21T20:06:00.000Z";"2790";1771.8884508888;1782.9398806123;1663.0942388449;1667.1921112114;10981270995.185116;203109192519.12692;"2023-04-21T23:59:59.999Z"
"2023-04-20T00:00:00.000Z";"2023-04-20T23:59:59.999Z";"2023-04-20T14:14:00.000Z";"2023-04-20T19:35:00.000Z";"2790";1768.0637984399;1803.1359452615;1750.6721018199;1771.531860957;10339603750.068743;213660458188.3972;"2023-04-20T23:59:59.999Z"
"2023-04-19T00:00:00.000Z";"2023-04-19T23:59:59.999Z";"2023-04-19T00:19:00.000Z";"2023-04-19T23:37:00.000Z";"2790";1917.0149363138;1917.4660398667;1761.5463988117;1768.3294531545;12555442627.142273;210565617970.11707;"2023-04-19T23:59:59.999Z"
"2023-04-18T00:00:00.000Z";"2023-04-18T23:59:59.999Z";"2023-04-18T11:51:00.000Z";"2023-04-18T01:16:00.000Z";"2790";1900.0095623442;1933.3049999457;1883.119546135;1917.5217717929;8360272719.943606;229934506577.4257;"2023-04-18T23:59:59.999Z"
"2023-04-17T00:00:00.000Z";"2023-04-17T23:59:59.999Z";"2023-04-17T00:14:00.000Z";"2023-04-17T13:18:00.000Z";"2790";1929.9855285224;1929.9855285224;1883.086009065;1900.2108169877;8784053203.219963;225749448278.0331;"2023-04-17T23:59:59.999Z"
"2023-04-16T00:00:00.000Z";"2023-04-16T23:59:59.999Z";"2023-04-16T19:33:00.000Z";"2023-04-16T01:16:00.000Z";"2790";1884.5132640378;1944.7416178933;1870.5984317521;1929.9260982836;7113827062.837387;228597583877.9172;"2023-04-16T23:59:59.999Z"
"2023-04-15T00:00:00.000Z";"2023-04-15T23:59:59.999Z";"2023-04-15T11:22:00.000Z";"2023-04-15T01:25:00.000Z";"2790";1892.7514558823;1901.2703467813;1870.1408726797;1884.6807099881;7237779838.18112;226348051122.2938;"2023-04-15T23:59:59.999Z"
"2023-04-14T00:00:00.000Z";"2023-04-14T23:59:59.999Z";"2023-04-14T01:51:00.000Z";"2023-04-14T00:11:00.000Z";"2790";1822.2406940065;1922.7197141864;1819.4328552435;1892.7686592163;14746813713.260258;228599508007.3792;"2023-04-14T23:59:59.999Z"
"2023-04-13T00:00:00.000Z";"2023-04-13T23:59:59.999Z";"2023-04-13T19:13:00.000Z";"2023-04-13T02:17:00.000Z";"2790";1743.4217337574;1830.5837723111;1729.293184916;1821.3317084573;11406708731.824615;220405258617.83145;"2023-04-13T23:59:59.999Z"
"2023-04-12T00:00:00.000Z";"2023-04-12T23:59:59.999Z";"2023-04-12T14:52:00.000Z";"2023-04-12T03:46:00.000Z";"2790";1733.0638231373;1755.898565972;1702.7688520923;1745.9961443532;10086034409.200153;211931399354.8513;"2023-04-12T23:59:59.999Z"
"2023-04-11T00:00:00.000Z";"2023-04-11T23:59:59.999Z";"2023-04-11T02:10:00.000Z";"2023-04-11T23:33:00.000Z";"2790";1758.5326376167;1779.9520537944;1728.3256896836;1733.368772106;8167355822.443096;209702625266.59644;"2023-04-11T23:59:59.999Z"
"2023-04-10T00:00:00.000Z";"2023-04-10T23:59:59.999Z";"2023-04-10T23:17:00.000Z";"2023-04-10T13:52:00.000Z";"2790";1704.4174445826;1764.6159456303;1704.3381644021;1758.545988553;7680233840.871192;210992078240.5059;"2023-04-10T23:59:59.999Z"
"2023-04-09T00:00:00.000Z";"2023-04-09T23:59:59.999Z";"2023-04-09T22:02:00.000Z";"2023-04-09T06:07:00.000Z";"2790";1682.3619978661;1717.8726901724;1663.2868801695;1704.0303443737;5786074800.469096;203718035304.4859;"2023-04-09T23:59:59.999Z"
"2023-04-08T00:00:00.000Z";"2023-04-08T23:59:59.999Z";"2023-04-08T06:01:00.000Z";"2023-04-08T19:01:00.000Z";"2790";1695.7391571904;1708.8606477008;1681.6372924123;1682.2036688723;4561880269.481141;202601985911.58078;"2023-04-08T23:59:59.999Z"
"2023-04-07T00:00:00.000Z";"2023-04-07T23:59:59.999Z";"2023-04-07T01:13:00.000Z";"2023-04-07T12:40:00.000Z";"2790";1714.9843504813;1724.1522151221;1691.0965849189;1696.6094341017;7652251840.436807;205800207982.42935;"2023-04-07T23:59:59.999Z"
"2023-04-06T00:00:00.000Z";"2023-04-06T23:59:59.999Z";"2023-04-06T00:01:00.000Z";"2023-04-06T13:48:00.000Z";"2790";1750.7113255356;1750.8289245156;1704.226520754;1715.3349492262;7577462593.034075;206885784824.51895;"2023-04-06T23:59:59.999Z"
"2023-04-05T00:00:00.000Z";"2023-04-05T23:59:59.999Z";"2023-04-05T12:49:00.000Z";"2023-04-05T00:16:00.000Z";"2790";1707.4633431403;1767.224458887;1701.722203382;1750.6556865631;9417444350.610582;209870992566.50995;"2023-04-05T23:59:59.999Z"
"2023-04-04T00:00:00.000Z";"2023-04-04T23:59:59.999Z";"2023-04-04T13:10:00.000Z";"2023-04-04T00:38:00.000Z";"2790";1659.648728507;1731.8316409026;1652.9495314611;1707.0115723585;9533816214.289618;206639493811.6736;"2023-04-04T23:59:59.999Z"
"2023-04-03T00:00:00.000Z";"2023-04-03T23:59:59.999Z";"2023-04-03T18:57:00.000Z";"2023-04-03T01:48:00.000Z";"2790";1661.0966011628;1687.7417748309;1633.0167020414;1659.468612207;8924801991.972113;201805924161.0531;"2023-04-03T23:59:59.999Z"
"2023-04-02T00:00:00.000Z";"2023-04-02T23:59:59.999Z";"2023-04-02T06:52:00.000Z";"2023-04-02T19:43:00.000Z";"2790";1675.815439902;1678.7018509409;1636.4537112186;1661.8218923166;5704828444.572767;199040296578.24152;"2023-04-02T23:59:59.999Z"
"2023-04-01T00:00:00.000Z";"2023-04-01T23:59:59.999Z";"2023-04-01T02:02:00.000Z";"2023-04-02T02:19:00.000Z";"2790";1676.2868035671;1693.2812905496;1666.5459441279;1669.0691399089;5112900495.574322;201052356583.66345;"2023-04-01T23:59:59.999Z"
"2023-03-31T00:00:00.000Z";"2023-03-31T23:59:59.999Z";"2023-03-31T14:46:00.000Z";"2023-03-31T07:23:00.000Z";"2790";1644.3909027419;1694.9283123625;1635.3999085542;1676.57920291;8388151366.947635;201216268099.15015;"2023-03-31T23:59:59.999Z"
"2023-03-30T00:00:00.000Z";"2023-03-30T23:59:59.999Z";"2023-03-30T02:41:00.000Z";"2023-03-30T17:38:00.000Z";"2790";1653.576118681;1686.678327165;1621.0509210464;1644.1048853243;8966589140.744184;202285810631.56393;"2023-03-30T23:59:59.999Z"
"2023-03-29T00:00:00.000Z";"2023-03-29T23:59:59.999Z";"2023-03-29T08:38:00.000Z";"2023-03-29T00:00:00.000Z";"2790";1635.411563846;1684.8471443827;1635.411563846;1653.2983499823;8427666429.612273;202400817564.49097;"2023-03-29T23:59:59.999Z"
"2023-03-28T00:00:00.000Z";"2023-03-28T23:59:59.999Z";"2023-03-28T19:53:00.000Z";"2023-03-28T01:03:00.000Z";"2790";1587.125534272;1651.1624670462;1573.8985310121;1635.3149936256;7723051827.36375;200728559287.36365;"2023-03-28T23:59:59.999Z"
"2023-03-27T00:00:00.000Z";"2023-03-27T23:59:59.999Z";"2023-03-27T01:06:00.000Z";"2023-03-27T15:11:00.000Z";"2790";1648.2396863091;1655.3840442356;1568.4646689242;1587.4479815397;7970444345.903842;194882902751.46774;"2023-03-27T23:59:59.999Z"
"2023-03-26T00:00:00.000Z";"2023-03-26T23:59:59.999Z";"2023-03-26T13:39:00.000Z";"2023-03-26T00:18:00.000Z";"2790";1618.1982986824;1667.46918819;1615.7306204846;1647.9771812158;6486661233.462615;201640221382.59265;"2023-03-26T23:59:59.999Z"
"2023-03-25T00:00:00.000Z";"2023-03-25T23:59:59.999Z";"2023-03-25T02:29:00.000Z";"2023-03-25T20:03:00.000Z";"2790";1625.2761218365;1635.6738123135;1592.9672562074;1618.1265330836;6137748883.044528;198016399883.04242;"2023-03-25T23:59:59.999Z"
"2023-03-24T00:00:00.000Z";"2023-03-24T23:59:59.999Z";"2023-03-24T02:22:00.000Z";"2023-03-24T17:50:00.000Z";"2790";1675.907263113;1680.8630884374;1607.3926102543;1625.8100248449;10072749329.61805;197884207152.37;"2023-03-24T23:59:59.999Z"
"2023-03-23T00:00:00.000Z";"2023-03-23T23:59:59.999Z";"2023-03-23T15:18:00.000Z";"2023-03-23T02:02:00.000Z";"2790";1598.2130165469;1702.2826038721;1591.6114472001;1676.5946588018;10132204829.78692;204503639781.35175;"2023-03-23T23:59:59.999Z"
"2023-03-22T00:00:00.000Z";"2023-03-22T23:59:59.999Z";"2023-03-22T15:26:00.000Z";"2023-03-22T19:53:00.000Z";"2790";1675.3611185507;1688.0273459221;1580.6290261257;1598.5102156003;11587744924.744707;197382793643.1109;"2023-03-22T23:59:59.999Z"
"2023-03-21T00:00:00.000Z";"2023-03-21T23:59:59.999Z";"2023-03-21T14:02:00.000Z";"2023-03-21T07:16:00.000Z";"2790";1619.3836254037;1703.5009955331;1610.7566571676;1677.2467068348;10038122445.719763;206293209814.72742;"2023-03-21T23:59:59.999Z"
"2023-03-20T00:00:00.000Z";"2023-03-20T23:59:59.999Z";"2023-03-20T08:10:00.000Z";"2023-03-20T23:47:00.000Z";"2790";1672.2137615777;1694.971949807;1612.1808849879;1619.1415098881;10282255756.835146;198893627890.27533;"2023-03-20T23:59:59.999Z"
"2023-03-19T00:00:00.000Z";"2023-03-19T23:59:59.999Z";"2023-03-19T19:34:00.000Z";"2023-03-19T00:00:00.000Z";"2790";1636.0845137004;1724.661712757;1636.0845137004;1671.8335683756;8510569045.749829;202782114036.62555;"2023-03-19T23:59:59.999Z"
"2023-03-18T00:00:00.000Z";"2023-03-18T23:59:59.999Z";"2023-03-18T12:48:00.000Z";"2023-03-18T16:32:00.000Z";"2790";1668.1305852643;1707.1175048081;1625.2261922345;1634.8747976644;9596090549.368095;200501208026.10776;"2023-03-18T23:59:59.999Z"
"2023-03-17T00:00:00.000Z";"2023-03-17T23:59:59.999Z";"2023-03-17T23:09:00.000Z";"2023-03-17T00:40:00.000Z";"2790";1580.3137337821;1673.4798872124;1570.3248780568;1667.1008049867;11746564972.607264;206670107502.94678;"2023-03-17T23:59:59.999Z"
"2023-03-16T00:00:00.000Z";"2023-03-16T23:59:59.999Z";"2023-03-16T19:26:00.000Z";"2023-03-16T01:18:00.000Z";"2790";1564.8014340133;1594.8457238355;1547.0138563252;1579.968871337;8847461997.424595;193905172069.42365;"2023-03-16T23:59:59.999Z"
"2023-03-15T00:00:00.000Z";"2023-03-15T23:59:59.999Z";"2023-03-15T01:25:00.000Z";"2023-03-15T17:04:00.000Z";"2790";1589.5780929085;1603.569108748;1532.9665308686;1564.5838020416;11853239859.226637;188931969746.4833;"2023-03-15T23:59:59.999Z"
"2023-03-14T00:00:00.000Z";"2023-03-14T23:59:59.999Z";"2023-03-14T15:18:00.000Z";"2023-03-14T08:15:00.000Z";"2790";1566.9072509302;1660.7345964603;1558.0201578078;1588.1796935732;15069303100.472614;194397343132.10065;"2023-03-14T23:59:59.999Z"
"2023-03-13T00:00:00.000Z";"2023-03-13T23:59:59.999Z";"2023-03-13T15:32:00.000Z";"2023-03-13T09:39:00.000Z";"2790";1488.3577963867;1585.4413699856;1473.1565712662;1566.8024431403;14699414685.772095;192380515414.99338;"2023-03-13T23:59:59.999Z"
"2023-03-12T00:00:00.000Z";"2023-03-12T23:59:59.999Z";"2023-03-12T22:25:00.000Z";"2023-03-12T12:14:00.000Z";"2790";1392.4127448066;1503.3208915095;1372.8560619309;1487.8271932013;10783794995.734423;182792780875.5284;"2023-03-12T23:59:59.999Z"
"2023-03-11T00:00:00.000Z";"2023-03-11T23:59:59.999Z";"2023-03-11T23:56:00.000Z";"2023-03-11T08:10:00.000Z";"2790";1341.0596148232;1394.014262274;1340.7052550765;1392.5862357855;13998098513.694798;170256137340.0084;"2023-03-11T23:59:59.999Z"
"2023-03-10T00:00:00.000Z";"2023-03-10T23:59:59.999Z";"2023-03-10T00:00:00.000Z";"2023-03-10T10:49:00.000Z";"2790";1359.3679428628;1359.3679428628;1300.6593946103;1341.1134167845;11966316814.02875;165240912417.91367;"2023-03-10T23:59:59.999Z"
"2023-03-09T00:00:00.000Z";"2023-03-09T23:59:59.999Z";"2023-03-09T02:32:00.000Z";"2023-03-09T21:01:00.000Z";"2790";1454.1730382879;1464.7258174772;1345.1644898002;1359.2509664216;8965538350.974888;166889430917.58813;"2023-03-09T23:59:59.999Z"
"2023-03-08T00:00:00.000Z";"2023-03-08T23:59:59.999Z";"2023-03-08T00:34:00.000Z";"2023-03-08T23:59:00.000Z";"2790";1480.7800080257;1487.4801500872;1454.1990534933;1454.1990534933;6759664579.06361;177973231798.59177;"2023-03-08T23:59:59.999Z"
"2023-03-07T00:00:00.000Z";"2023-03-07T23:59:59.999Z";"2023-03-07T03:07:00.000Z";"2023-03-07T15:10:00.000Z";"2790";1466.7332703635;1480.7016646353;1455.7479111639;1480.7016646353;6413753640.641501;178860974307.74802;"2023-03-07T23:59:59.999Z"
"2023-03-06T00:00:00.000Z";"2023-03-06T23:59:59.999Z";"2023-03-06T16:04:00.000Z";"2023-03-06T05:13:00.000Z";"2790";1471.926521009;1478.6664828563;1463.4077605455;1466.785811757;4935159537.053674;180472556670.88147;"2023-03-06T23:59:59.999Z"
"2023-03-05T00:00:00.000Z";"2023-03-05T23:59:59.999Z";"2023-03-05T01:34:00.000Z";"2023-03-05T02:41:00.000Z";"2790";1472.7050254309;1488.708026673;1465.9153392625;1472.2448540936;4718212152.81129;179908900400.06085;"2023-03-05T23:59:59.999Z"
